,CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,id_geography,id_gender,previsoes
497,715.0,37.0,6.000000000000001,0.0,1.0,0.0,0.0,33007.867571206036,0.0,1.0,1
498,497.0,41.0,2.0,69779.53617985274,1.0,0.0,0.0,188490.9242635331,1.0,0.0,1
500,705.0,48.0,9.0,114169.16,1.0,0.0,0.0,173273.2,2.0,1.0,1
503,669.0,45.0,8.0,0.0,1.0,1.0,0.0,66649.19305076124,0.0,0.0,1
505,535.0,55.0,7.0,151616.78668191892,2.0,0.0,0.0,134625.374911063,0.0,0.0,1
507,696.0,37.0,3.0000000000000004,116943.53851341103,1.0,0.0,0.0,58984.47046152791,0.0,0.0,1
508,528.0,50.0,4.0,0.0,1.0,0.0,0.0,107011.50142625395,0.0,1.0,1
511,562.0,34.0,4.0,78528.11473569722,1.0,0.0,0.0,166584.21103771764,0.0,1.0,1
516,669.0,59.0,3.0000000000000004,116645.0831700845,1.0,1.0,0.0,120293.58302781958,0.0,0.0,1
521,640.0,41.0,3.0000000000000004,166073.39131904842,2.0,1.0,0.0,31681.32013103183,1.0,0.0,1
522,739.0,41.0,8.0,0.0,1.0,1.0,0.0,191694.77,1.0,0.0,1
523,648.0,50.0,4.0,128152.26412495598,1.0,1.0,0.0,108514.31769118266,1.0,0.0,1
524,665.0,55.0,4.0,60970.419261252806,2.0,1.0,0.0,165308.1906053396,0.0,0.0,1
525,616.0,40.0,6.000000000000001,107236.08000557938,1.0,0.0,1.0,17375.738506026726,2.0,0.0,1
527,631.0,43.0,2.0,0.0,1.0,1.0,0.0,12513.048917562632,0.0,0.0,1
529,705.0,49.0,7.0,0.0,1.0,1.0,0.0,63405.19999999999,0.0,0.0,1
532,641.0,42.0,7.0,125437.14000000001,2.0,0.0,0.0,164128.58,0.0,0.0,1
533,589.0,54.0,5.0,0.0,1.0,0.0,0.0,19250.003613538913,0.0,1.0,1
534,597.0,55.0,7.0,118610.48851106348,1.0,0.0,0.0,6161.602739149527,2.0,0.0,1
535,645.0,45.0,8.0,85325.93,1.0,0.0,0.0,22558.74,0.0,0.0,1
537,681.0,54.0,9.0,0.0,1.0,1.0,0.0,153369.91754937707,0.0,0.0,1
540,490.0,48.0,4.0,126925.07629475745,1.0,0.0,0.0,84580.98770547668,2.0,0.0,1
542,640.0,55.0,10.0,132436.34,1.0,1.0,0.0,978.66,0.0,1.0,1
544,488.0,49.0,6.000000000000001,121962.2667438901,1.0,0.0,0.0,180356.63017774964,0.0,0.0,1
545,572.0,35.0,1.0,123077.21572989691,1.0,1.0,0.0,66345.95466949449,1.0,0.0,1
546,515.0,47.0,6.000000000000001,129079.84407111042,1.0,0.0,0.0,148424.97275710653,0.0,0.0,1
547,693.0,37.0,5.0,0.0,1.0,0.0,0.0,134071.0103963407,0.0,0.0,1
548,760.0,37.0,7.0,0.0,1.0,0.0,0.0,32863.24,0.0,1.0,1
549,726.0,45.0,5.0,132098.1692483187,2.0,0.0,0.0,193088.3458324667,1.0,0.0,1
552,438.0,54.0,3.0000000000000004,125151.43464053432,1.0,1.0,0.0,83380.8524175473,2.0,0.0,1
553,647.0,39.0,3.0000000000000004,171951.28560178357,1.0,0.0,0.0,109062.23272579114,0.0,0.0,1
555,635.0,51.0,1.0,81877.26200948501,1.0,0.0,0.0,64212.517581888234,0.0,0.0,1
557,657.0,34.0,5.0,60338.14577826258,1.0,1.0,0.0,14370.662590336578,0.0,0.0,1
558,646.0,52.0,8.0,59669.43,1.0,0.0,0.0,172495.81,0.0,1.0,1
559,600.0,46.0,5.0,102242.23808353774,1.0,0.0,0.0,177876.0868646577,0.0,1.0,1
561,536.0,50.0,2.0,88040.29010294433,1.0,1.0,0.0,173537.2675597798,0.0,0.0,1
564,654.0,37.0,3.0000000000000004,116604.70384002141,1.0,0.0,0.0,174475.64783697526,2.0,0.0,1
566,776.0,37.0,7.0,0.0,1.0,0.0,0.0,3627.7998647220143,0.0,0.0,1
568,711.0,43.0,5.0,108778.98487342882,1.0,1.0,0.0,184327.47864280356,2.0,0.0,1
570,606.0,41.0,4.0,132670.53,1.0,1.0,0.0,156476.36,2.0,0.0,1
572,697.0,38.0,6.000000000000001,99895.58405576792,1.0,1.0,0.0,138645.8490817221,2.0,0.0,1
576,661.0,45.0,7.0,108530.42993943086,1.0,1.0,0.0,41353.4851480973,2.0,0.0,1
578,548.0,49.0,9.0,108437.89,1.0,0.0,0.0,127022.87,2.0,1.0,1
580,755.0,46.0,5.0,108748.10274088333,1.0,1.0,0.0,184499.9735624897,2.0,0.0,1
583,608.0,39.0,5.0,136637.39580215554,1.0,0.0,0.0,114291.73777304655,2.0,0.0,1
592,612.0,39.0,8.0,106282.82355451268,1.0,1.0,0.0,78818.85167558429,2.0,1.0,1
593,770.0,70.0,9.0,110738.89,1.0,1.0,0.0,22666.77,0.0,0.0,1
599,835.0,36.0,7.0,0.0,1.0,1.0,0.0,5030.02930990423,0.0,1.0,1
601,735.0,55.0,6.000000000000001,134140.68,1.0,1.0,0.0,2267.88,0.0,1.0,1
603,437.0,43.0,6.000000000000001,0.0,1.0,1.0,0.0,148330.97,0.0,0.0,1
605,649.0,36.0,6.000000000000001,86607.39,1.0,0.0,0.0,19825.09,1.0,0.0,1
606,732.0,46.0,8.0,66452.5068621643,1.0,1.0,0.0,78637.62481832181,1.0,0.0,1
607,589.0,33.0,5.0,0.0,1.0,1.0,0.0,172106.64576505029,0.0,0.0,1
610,630.0,39.0,7.0,135483.17,1.0,1.0,0.0,140881.2,1.0,0.0,1
611,660.0,53.0,3.0000000000000004,73113.76140219983,1.0,1.0,0.0,87781.54102354798,2.0,1.0,1
612,602.0,39.0,5.0,113031.45803906333,1.0,0.0,0.0,190360.27865143662,0.0,0.0,1
615,634.0,48.0,2.0,107247.69,1.0,1.0,1.0,103712.05,2.0,1.0,1
616,577.0,38.0,8.0,115493.26045826323,2.0,0.0,0.0,128152.85220352472,2.0,1.0,1
617,625.0,43.0,7.0,92049.93447772696,1.0,0.0,0.0,143972.8832481118,1.0,0.0,1
621,597.0,42.0,4.0,64740.12,1.0,1.0,1.0,106841.12,0.0,0.0,1
622,665.0,45.0,5.0,155447.65,2.0,1.0,0.0,51871.95,2.0,0.0,1
623,751.0,50.0,2.0,96888.39,1.0,1.0,0.0,77206.25,2.0,1.0,1
625,457.0,41.0,8.0,73700.12,3.0,1.0,1.0,185750.02,0.0,1.0,1
626,779.0,45.0,7.0,96860.50374891859,1.0,0.0,0.0,27455.24493988415,2.0,0.0,1
628,751.0,24.0,5.0,122771.35072478636,1.0,1.0,0.0,102038.88001028314,2.0,0.0,1
630,698.0,52.0,8.0,96781.39,1.0,1.0,1.0,153373.71,2.0,1.0,1
631,742.0,41.0,4.0,92805.72,1.0,0.0,1.0,73743.95,2.0,0.0,1
633,757.0,44.0,7.0,0.0,1.0,1.0,0.0,137246.0420494372,0.0,0.0,1
634,655.0,34.0,4.0,109783.69,2.0,1.0,0.0,134034.32,1.0,0.0,1
636,694.0,47.0,5.0,0.0,1.0,1.0,1.0,93897.07356932347,0.0,0.0,1
637,512.0,75.0,2.0,0.0,1.0,1.0,0.0,123304.62000000001,0.0,0.0,1
639,722.0,40.0,4.0,116029.99569743061,1.0,0.0,0.0,172892.40184750906,2.0,1.0,1
640,825.0,37.0,6.000000000000001,118050.79,1.0,0.0,1.0,52301.15,2.0,1.0,1
642,725.0,43.0,6.000000000000001,117174.25091483182,2.0,0.0,0.0,41973.465055554734,0.0,0.0,1
643,532.0,52.0,9.0,137755.76,1.0,1.0,0.0,163191.99,2.0,1.0,1
644,572.0,39.0,4.0,112290.22,1.0,1.0,0.0,49373.97,2.0,1.0,1
646,768.0,42.0,3.0000000000000004,0.0,1.0,0.0,0.0,161242.99,1.0,0.0,1
647,683.0,46.0,4.0,34018.729640031575,1.0,1.0,0.0,68200.13100281189,0.0,0.0,1
650,755.0,48.0,8.0,144274.43217623903,1.0,0.0,0.0,46556.877128602355,1.0,0.0,1
652,566.0,65.0,4.0,120100.40999999999,1.0,1.0,0.0,107563.16000000002,2.0,1.0,1
653,807.0,42.0,1.0,0.0,1.0,1.0,0.0,16500.66,1.0,0.0,1
655,475.0,50.0,9.0,92787.24796029137,1.0,1.0,0.0,155138.0688934813,1.0,0.0,1
656,726.0,55.0,1.0,0.0,1.0,0.0,0.0,128223.95768246154,0.0,1.0,1
661,682.0,59.0,0.0,122661.39,1.0,0.0,1.0,84803.76,1.0,0.0,1
664,614.0,60.0,3.0000000000000004,120481.69370391814,1.0,0.0,0.0,107153.50848298146,2.0,0.0,1
666,770.0,40.0,7.0,116647.18818936883,1.0,0.0,0.0,189847.84578013234,2.0,0.0,1
667,617.0,57.0,3.0000000000000004,0.0,1.0,0.0,0.0,25848.016526817504,0.0,1.0,1
670,516.0,46.0,1.0,104947.72,1.0,1.0,0.0,115789.25,0.0,0.0,1
673,710.0,35.0,2.0,117107.54624077259,1.0,0.0,0.0,177281.74412631575,2.0,0.0,1
675,665.0,45.0,5.0,94921.00943001945,1.0,0.0,0.0,21418.684006898475,2.0,0.0,1
677,640.0,36.0,4.0,0.0,1.0,0.0,0.0,173016.46,1.0,1.0,1
678,773.0,59.0,9.0,123890.50786779227,2.0,1.0,0.0,173636.88802742425,0.0,0.0,1
679,645.0,45.0,1.0,150963.57189777246,1.0,0.0,1.0,2364.074100423357,1.0,0.0,1
680,583.0,54.0,6.000000000000001,116035.25573626198,1.0,0.0,0.0,57609.07613765864,2.0,0.0,1
684,665.0,39.0,0.0,116693.78883739824,1.0,0.0,0.0,123536.72509892532,2.0,0.0,1
686,479.0,35.0,8.0,92815.87173406946,1.0,0.0,0.0,99441.17691919576,1.0,0.0,1
688,635.0,43.0,2.0,158015.11547210813,1.0,1.0,0.0,144769.5467493209,0.0,0.0,1
689,826.0,49.0,0.0,0.0,1.0,0.0,0.0,178709.98,0.0,0.0,1
691,657.0,32.0,5.0,148269.53668253843,2.0,1.0,0.0,43809.6588604112,1.0,0.0,1
693,425.0,48.0,8.0,0.0,1.0,0.0,0.0,125577.85938295591,0.0,0.0,1
694,691.0,55.0,4.0,110756.18288033325,1.0,1.0,0.0,50355.42227704213,1.0,1.0,1
696,581.0,39.0,3.0000000000000004,85965.43436398897,1.0,0.0,0.0,12592.10014393715,2.0,0.0,1
698,712.0,39.0,2.0,187777.32610849608,1.0,0.0,0.0,48617.074726796876,0.0,0.0,1
699,703.0,45.0,1.0,0.0,1.0,1.0,0.0,182784.11,1.0,0.0,1
701,571.0,53.0,2.0,0.0,2.0,1.0,0.0,28045.769999999997,0.0,0.0,1
702,463.0,55.0,1.0,131826.53425912606,2.0,0.0,1.0,63803.045375265014,0.0,0.0,1
703,593.0,46.0,7.0,98752.51,1.0,1.0,0.0,145560.38,0.0,0.0,1
708,664.0,36.0,3.0000000000000004,97966.40552155017,1.0,1.0,0.0,96631.38297581031,0.0,0.0,1
712,652.0,44.0,3.0000000000000004,105158.58996612614,2.0,1.0,0.0,60385.65611101866,0.0,0.0,1
713,536.0,35.0,4.0,121520.35999999999,1.0,0.0,0.0,77178.42,2.0,0.0,1
717,530.0,45.0,1.0,0.0,1.0,0.0,1.0,190663.89,0.0,0.0,1
722,543.0,58.0,2.0,68975.25568215168,1.0,1.0,0.0,7915.024666717101,0.0,0.0,1
724,848.0,69.0,9.0,69430.18800553537,1.0,0.0,0.0,97573.83337978588,1.0,0.0,1
725,617.0,51.0,10.0,167273.71,1.0,0.0,0.0,93439.75,2.0,0.0,1
726,521.0,41.0,8.0,120586.54,1.0,0.0,1.0,20491.15,2.0,1.0,1
728,822.0,35.0,5.0,118373.10755106763,1.0,1.0,0.0,26318.158288269162,2.0,0.0,1
730,738.0,43.0,6.000000000000001,78329.70882968906,1.0,1.0,0.0,27972.427574578214,1.0,0.0,1
732,572.0,49.0,6.000000000000001,98317.80277392782,2.0,1.0,0.0,194266.18273562944,2.0,1.0,1
733,784.0,51.0,6.000000000000001,65374.36718938637,1.0,0.0,0.0,184382.28350481758,1.0,0.0,1
736,519.0,56.0,2.0,132047.62047298497,1.0,1.0,0.0,81466.3408194582,0.0,0.0,1
738,722.0,47.0,3.0000000000000004,110839.3094579495,1.0,1.0,0.0,36170.58651536108,2.0,0.0,1
740,707.0,51.0,10.0,98438.23,1.0,0.0,0.0,70778.63,2.0,0.0,1
743,571.0,39.0,4.0,52338.18715912448,1.0,1.0,0.0,112070.5669130542,0.0,0.0,1
745,740.0,57.0,3.0000000000000004,113386.36000000002,2.0,1.0,1.0,65121.63,2.0,0.0,1
746,573.0,39.0,6.000000000000001,48259.658647463984,1.0,1.0,0.0,114913.75477523266,0.0,0.0,1
747,670.0,42.0,4.0,116050.9737412044,1.0,1.0,0.0,117472.5200586612,2.0,0.0,1
750,420.0,34.0,1.0,135549.9,1.0,0.0,0.0,149471.13,2.0,0.0,1
752,684.0,26.0,5.0,87098.91,1.0,0.0,0.0,106095.82000000002,0.0,0.0,1
753,701.0,35.0,8.0,102334.56272926733,1.0,0.0,0.0,177759.23350385154,2.0,0.0,1
757,688.0,35.0,5.0,111578.18,1.0,0.0,0.0,166165.93,2.0,1.0,1
759,568.0,45.0,7.0,120076.44450967133,1.0,1.0,0.0,118541.76125732435,2.0,1.0,1
760,550.0,45.0,5.0,125067.65565421265,2.0,1.0,0.0,59212.925989052266,2.0,0.0,1
762,762.0,56.0,10.0,100260.88000000002,3.0,1.0,1.0,77142.42,2.0,1.0,1
768,759.0,47.0,8.0,121850.75637729053,1.0,1.0,0.0,33396.25173583391,0.0,0.0,1
769,709.0,36.0,7.0,0.0,1.0,0.0,0.0,113355.57779443685,0.0,1.0,1
772,650.0,33.0,3.0000000000000004,140396.36960683612,1.0,1.0,1.0,118321.2950240966,2.0,0.0,1
773,675.0,54.0,6.000000000000001,0.0,1.0,1.0,0.0,110273.84,0.0,1.0,1
780,624.0,52.0,0.0,133723.43,1.0,0.0,0.0,4859.59,2.0,0.0,1
782,660.0,44.0,5.0,168338.0458125101,1.0,0.0,0.0,147176.8455444983,0.0,0.0,1
783,736.0,33.0,4.0,0.0,1.0,1.0,0.0,25840.83169871339,0.0,0.0,1
784,544.0,40.0,7.0,0.0,1.0,0.0,1.0,161076.92,0.0,0.0,1
785,638.0,43.0,3.0000000000000004,145860.98,1.0,1.0,1.0,142763.51,0.0,0.0,1
789,657.0,31.0,4.0,121555.73230811533,2.0,0.0,0.0,146406.38528633548,2.0,0.0,1
791,536.0,49.0,4.0,131959.26961940317,1.0,0.0,0.0,166661.93956374237,2.0,0.0,1
792,640.0,48.0,1.0,124959.55924406627,1.0,0.0,0.0,57366.47466064636,0.0,1.0,1
793,632.0,45.0,3.0000000000000004,106155.80126993821,1.0,1.0,0.0,31318.96619654764,1.0,0.0,1
795,590.0,45.0,2.0,81828.22,1.0,1.0,0.0,52167.97,0.0,0.0,1
796,644.0,56.0,4.0,0.0,1.0,1.0,0.0,2360.7534108763257,0.0,0.0,1
797,825.0,59.0,7.0,169165.32719193515,1.0,0.0,0.0,183140.0237411369,0.0,1.0,1
799,699.0,35.0,6.000000000000001,123025.64408451153,1.0,1.0,0.0,98711.77266105269,2.0,0.0,1
800,822.0,38.0,6.000000000000001,128289.7,3.0,1.0,0.0,9149.96,0.0,1.0,1
801,569.0,35.0,2.0,109196.66,3.0,1.0,0.0,109393.19,2.0,1.0,1
802,526.0,33.0,8.0,114634.62999999999,2.0,1.0,0.0,110114.37999999999,1.0,0.0,1
803,565.0,40.0,3.0000000000000004,135014.90069296915,1.0,1.0,0.0,31724.285576187216,2.0,0.0,1
805,633.0,49.0,7.0,0.0,1.0,1.0,0.0,153196.0630043967,0.0,1.0,1
807,704.0,45.0,3.0000000000000004,117170.5586051776,1.0,1.0,0.0,121431.00229761832,2.0,0.0,1
810,764.0,54.0,6.000000000000001,112116.97431107568,1.0,1.0,0.0,28061.481955365925,0.0,1.0,1
811,634.0,32.0,7.0,0.0,1.0,0.0,0.0,19309.355321531024,0.0,0.0,1
812,714.0,40.0,0.0,0.0,2.0,1.0,0.0,62762.12000000001,0.0,0.0,1
813,556.0,56.0,3.0000000000000004,67286.87655479879,2.0,0.0,0.0,8236.497607104837,0.0,0.0,1
814,584.0,50.0,1.0,0.0,1.0,0.0,1.0,152567.75,1.0,0.0,1
815,613.0,50.0,5.0,129599.35297047482,1.0,0.0,1.0,92529.30557094117,1.0,0.0,1
816,748.0,36.0,4.0,129026.70656463414,1.0,0.0,0.0,45684.31144940181,0.0,0.0,1
817,607.0,59.0,4.0,0.0,1.0,0.0,0.0,31667.876400480873,0.0,1.0,1
818,813.0,44.0,7.0,0.0,1.0,0.0,0.0,65482.81529165511,0.0,1.0,1
819,706.0,54.0,7.0,145257.74844822727,1.0,0.0,1.0,125450.5022141877,1.0,0.0,1
822,684.0,26.0,2.0,114035.39,1.0,0.0,0.0,96885.19,2.0,0.0,1
824,526.0,34.0,3.0000000000000004,122726.56,1.0,1.0,1.0,46772.36,2.0,1.0,1
825,713.0,48.0,6.000000000000001,138159.9896027208,1.0,1.0,0.0,142589.2716925692,2.0,0.0,1
831,740.0,39.0,4.0,114340.14975255342,1.0,0.0,0.0,129338.74068292827,2.0,1.0,1
833,579.0,54.0,4.0,89439.07819112195,1.0,0.0,0.0,5444.065178191895,0.0,1.0,1
835,525.0,48.0,2.0,0.0,1.0,0.0,0.0,93309.65727101128,0.0,0.0,1
837,797.0,46.0,8.0,0.0,1.0,0.0,0.0,162668.33,0.0,0.0,1
838,719.0,58.0,5.0,106624.50232891092,1.0,1.0,0.0,25796.392434667356,2.0,1.0,1
839,638.0,51.0,5.0,96474.96821313673,1.0,0.0,1.0,47542.43457768924,1.0,0.0,1
840,681.0,49.0,8.0,142946.18,1.0,0.0,0.0,187280.51,2.0,1.0,1
844,573.0,31.0,5.0,0.0,1.0,0.0,0.0,55116.65114901809,0.0,1.0,1
847,784.0,42.0,2.0,109052.04,2.0,1.0,0.0,6409.55,1.0,0.0,1
850,721.0,44.0,1.0,163296.46897036326,1.0,0.0,0.0,156411.32687169287,1.0,0.0,1
852,562.0,38.0,5.0,0.0,1.0,1.0,0.0,115700.2,0.0,1.0,1
856,572.0,41.0,2.0,144496.72639612647,1.0,1.0,0.0,22610.591937706897,2.0,1.0,1
858,742.0,37.0,4.0,77020.23713635677,1.0,0.0,0.0,9976.331409587916,1.0,0.0,1
860,697.0,40.0,8.0,0.0,1.0,0.0,0.0,199156.5641063295,0.0,1.0,1
862,628.0,51.0,10.0,115280.49,2.0,0.0,0.0,12628.610000000002,2.0,0.0,1
863,648.0,50.0,2.0,131162.0900541528,1.0,0.0,0.0,122045.65620129024,0.0,0.0,1
864,770.0,46.0,5.0,141788.63,2.0,0.0,0.0,164967.21,2.0,0.0,1
865,583.0,54.0,6.000000000000001,115988.86,1.0,1.0,0.0,57553.98,2.0,0.0,1
866,706.0,46.0,7.0,111288.18000000001,1.0,1.0,1.0,149170.25,2.0,0.0,1
868,676.0,59.0,6.000000000000001,107372.23169435814,1.0,1.0,0.0,24832.295396744063,1.0,0.0,1
869,650.0,28.0,5.0,122034.4,3.0,0.0,1.0,146663.43,2.0,0.0,1
870,743.0,40.0,6.000000000000001,0.0,1.0,1.0,0.0,28280.799999999996,0.0,0.0,1
873,691.0,43.0,0.0,184459.78826579935,1.0,1.0,0.0,68591.25210754,0.0,0.0,1
874,739.0,48.0,6.000000000000001,117267.25976463903,1.0,0.0,0.0,185930.0667365426,1.0,0.0,1
877,578.0,46.0,0.0,82041.2442028755,1.0,0.0,0.0,42499.95035669734,0.0,1.0,1
879,649.0,41.0,3.0000000000000004,130931.83,1.0,1.0,1.0,144808.37,0.0,0.0,1
880,662.0,42.0,6.000000000000001,105021.28,1.0,1.0,0.0,48242.38,1.0,0.0,1
881,695.0,34.0,5.0,0.0,1.0,1.0,0.0,25542.096051127744,0.0,0.0,1
882,732.0,35.0,8.0,112981.08658886117,1.0,0.0,0.0,150291.82205477176,1.0,0.0,1
884,651.0,38.0,9.0,0.0,1.0,0.0,1.0,42871.39489633673,0.0,0.0,1
885,607.0,37.0,4.0,135927.06,1.0,0.0,0.0,180890.4,2.0,0.0,1
888,564.0,62.0,5.0,114931.35,3.0,0.0,1.0,18260.98,2.0,0.0,1
890,646.0,49.0,1.0,104897.93818459107,1.0,1.0,0.0,34592.02552569199,0.0,0.0,1
891,680.0,45.0,3.0000000000000004,84993.21537246746,1.0,0.0,0.0,179584.56443194897,0.0,1.0,1
892,701.0,49.0,4.0,125099.48311097288,2.0,1.0,0.0,96615.01226242117,2.0,0.0,1
893,762.0,46.0,2.0,118262.53280471254,3.0,1.0,0.0,143283.53078905857,2.0,0.0,1
894,530.0,50.0,5.0,117787.68967995452,2.0,0.0,0.0,122143.5491038703,0.0,0.0,1
895,559.0,43.0,5.0,0.0,2.0,0.0,0.0,125241.49777965237,0.0,0.0,1
897,587.0,52.0,4.0,0.0,3.0,0.0,0.0,110844.3821632732,0.0,0.0,1
899,722.0,55.0,4.0,101014.08309550634,1.0,0.0,0.0,178387.21633530565,0.0,0.0,1
900,669.0,45.0,1.0,123949.74999999999,1.0,0.0,0.0,110881.56,2.0,1.0,1
901,654.0,48.0,6.000000000000001,151123.0164455577,1.0,1.0,0.0,123064.10355857479,1.0,1.0,1
904,650.0,35.0,6.000000000000001,74663.74627162366,2.0,0.0,0.0,129580.12089645052,0.0,0.0,1
905,595.0,50.0,3.0000000000000004,0.0,1.0,1.0,0.0,49659.412855350536,0.0,0.0,1
906,570.0,28.0,8.0,113227.94469717266,1.0,0.0,0.0,197699.85393541126,2.0,0.0,1
912,847.0,51.0,5.0,97565.74,1.0,0.0,0.0,144184.06,0.0,1.0,1
915,647.0,56.0,4.0,0.0,1.0,0.0,0.0,84345.75066820737,0.0,0.0,1
918,763.0,37.0,3.0000000000000004,119439.23195433592,1.0,0.0,0.0,26807.81457453144,2.0,0.0,1
919,498.0,43.0,9.0,129843.61862225558,1.0,0.0,0.0,5650.126894274635,2.0,1.0,1
922,681.0,43.0,1.0,141695.27225378214,1.0,0.0,0.0,188396.63331059614,1.0,0.0,1
923,630.0,46.0,5.0,46448.16141552902,2.0,0.0,1.0,68372.3241874329,0.0,0.0,1
926,741.0,36.0,0.0,127675.38999999998,2.0,1.0,0.0,74260.16,2.0,0.0,1
928,484.0,46.0,6.000000000000001,5043.049544521119,1.0,0.0,0.0,157112.54640088568,0.0,0.0,1
929,628.0,42.0,7.0,118511.31497212438,1.0,0.0,0.0,161822.52974464564,2.0,0.0,1
930,618.0,21.0,2.0,125682.79,1.0,0.0,0.0,57762.0,0.0,0.0,1
931,596.0,48.0,4.0,167459.65442556317,1.0,0.0,0.0,53319.51746186337,0.0,0.0,1
932,746.0,29.0,4.0,107420.6724553578,1.0,1.0,0.0,18746.141081515263,2.0,0.0,1
934,630.0,39.0,1.0,132408.99647439417,1.0,0.0,0.0,104458.88579301914,1.0,1.0,1
936,651.0,29.0,3.0000000000000004,121890.06000000001,1.0,1.0,0.0,54530.51,2.0,1.0,1
938,694.0,46.0,5.0,0.0,1.0,1.0,0.0,93677.27992411148,0.0,0.0,1
939,421.0,28.0,8.0,122384.21999999999,3.0,1.0,1.0,89017.38,2.0,1.0,1
941,524.0,58.0,7.0,113012.21315048827,1.0,1.0,0.0,17975.33307060587,2.0,1.0,1
942,647.0,45.0,10.0,119990.79626416371,1.0,0.0,0.0,95054.31497607839,1.0,0.0,1
943,647.0,45.0,1.0,121760.03934551125,1.0,0.0,0.0,86886.26798938974,2.0,0.0,1
945,651.0,57.0,6.000000000000001,138322.40012210546,1.0,0.0,0.0,94105.2769061679,0.0,0.0,1
946,531.0,47.0,6.000000000000001,135695.91962809165,2.0,0.0,0.0,171487.9510872467,1.0,0.0,1
949,793.0,46.0,0.0,0.0,1.0,1.0,0.0,5543.9475462080745,0.0,1.0,1
950,649.0,38.0,7.0,129488.17899934585,2.0,1.0,0.0,1983.1530814784232,2.0,0.0,1
952,617.0,51.0,2.0,116617.71333352184,1.0,0.0,0.0,110706.4178178425,2.0,0.0,1
953,574.0,42.0,0.0,0.0,1.0,0.0,1.0,8240.06430136166,0.0,0.0,1
955,684.0,52.0,3.0000000000000004,0.0,1.0,1.0,0.0,175812.45723919797,0.0,0.0,1
961,569.0,34.0,3.0000000000000004,0.0,1.0,1.0,0.0,133997.53,1.0,0.0,1
963,434.0,53.0,4.0,91927.44744677938,1.0,1.0,0.0,145351.81184727376,1.0,0.0,1
966,604.0,47.0,4.0,118907.60000000002,1.0,0.0,1.0,47777.15,2.0,0.0,1
967,644.0,54.0,6.000000000000001,0.0,1.0,0.0,1.0,84622.37,1.0,1.0,1
968,598.0,47.0,3.0000000000000004,133433.87415590824,2.0,0.0,1.0,85923.37934742321,2.0,0.0,1
969,813.0,27.0,6.000000000000001,111348.15,1.0,1.0,0.0,46422.46,2.0,1.0,1
970,667.0,56.0,4.0,61234.2369466133,2.0,1.0,0.0,165550.65935754188,0.0,0.0,1
972,499.0,55.0,4.0,126817.65,2.0,1.0,0.0,123269.70999999999,2.0,0.0,1
975,520.0,45.0,7.0,107023.03,1.0,1.0,0.0,32903.93,1.0,1.0,1
976,821.0,33.0,5.0,0.0,1.0,1.0,0.0,44348.77180111048,1.0,1.0,1
977,570.0,51.0,1.0,0.0,1.0,0.0,0.0,61399.61797044195,0.0,0.0,1
978,731.0,48.0,6.000000000000001,122809.49664946251,2.0,0.0,0.0,129803.65563416266,1.0,0.0,1
979,771.0,57.0,4.0,0.0,1.0,0.0,0.0,85876.67,0.0,0.0,1
980,517.0,53.0,0.0,109172.87999999999,1.0,1.0,0.0,54676.1,2.0,1.0,1
982,754.0,38.0,6.000000000000001,157609.23455750613,1.0,0.0,0.0,133647.4398716851,1.0,0.0,1
984,567.0,40.0,4.0,118628.8,1.0,0.0,0.0,91973.63,1.0,1.0,1
986,598.0,48.0,9.0,143969.02366217988,1.0,0.0,0.0,166239.217387044,1.0,0.0,1
987,569.0,43.0,6.000000000000001,153920.30545839368,1.0,1.0,0.0,50175.082415484714,0.0,1.0,1
988,638.0,52.0,2.0,0.0,1.0,0.0,1.0,106486.32479527073,0.0,1.0,1
989,650.0,51.0,3.0000000000000004,156052.54561232522,2.0,1.0,0.0,99988.71671482961,2.0,0.0,1
991,624.0,45.0,5.0,151855.33,1.0,1.0,0.0,68794.15,2.0,0.0,1
993,591.0,59.0,8.0,144161.6088734533,1.0,0.0,0.0,175362.89783442617,0.0,0.0,1
996,795.0,56.0,5.0,0.0,1.0,1.0,0.0,1057.4777161695283,0.0,0.0,1
998,752.0,44.0,1.0,131436.8419427535,1.0,0.0,0.0,101720.25765187737,0.0,1.0,1
999,641.0,54.0,3.0000000000000004,116167.24625928029,1.0,0.0,0.0,42526.923793031805,2.0,0.0,1
1001,581.0,42.0,7.0,121411.00459070601,1.0,0.0,0.0,63486.00869773932,1.0,0.0,1
1002,702.0,48.0,5.0,170824.50696607577,1.0,0.0,0.0,174283.39181554335,1.0,0.0,1
1004,596.0,33.0,8.0,0.0,1.0,1.0,0.0,121189.30000000002,0.0,1.0,1
1009,727.0,40.0,5.0,148516.5745430099,1.0,0.0,0.0,174657.82628071055,1.0,1.0,1
1011,612.0,35.0,1.0,0.0,1.0,1.0,0.0,83254.95633887446,0.0,0.0,1
1013,730.0,48.0,8.0,89800.86943708129,1.0,1.0,0.0,118717.59549027776,1.0,0.0,1
1014,799.0,53.0,3.0000000000000004,136403.05340678734,1.0,1.0,0.0,185709.60022464563,2.0,0.0,1
1016,728.0,35.0,8.0,125884.95,2.0,1.0,0.0,54359.02,2.0,0.0,1
1017,502.0,46.0,6.000000000000001,156041.3757588592,1.0,1.0,0.0,72576.62157256588,2.0,1.0,1
